date,temp,rain,pressure,wind_speed,humidity
21-Jul-00,16.75,0,1005.4,8.5,15
22-Jul-00,19.5,0,1000.7,12.4,21
23-Jul-00,14.9,0,996.2,10.4,16
24-Jul-00,15.75,0,992.7,6,12
25-Jul-00,15.6,0,989.2,3.4,8
26-Jul-00,14.65,1.9,989.3,6.4,14
27-Jul-00,16.7,0,991,6.7,14
28-Jul-00,17,0.1,994.8,6.6,14
29-Jul-00,17.15,0.5,999.8,6.5,14
30-Jul-00,14.85,6.1,1000.7,6.7,14
31-Jul-00,15.55,29.2,996,13,21
01-Aug-00,14.75,3.4,993.1,13.7,25
02-Aug-00,15.9,0.9,993.2,12.5,20
03-Aug-00,14.25,0,1002,12.6,21
04-Aug-00,14.95,0,1007.2,6.2,14
05-Aug-00,17.3,0.1,1008.2,6.4,14
06-Aug-00,19.1,0,1009.3,8.2,13
07-Aug-00,18.15,0.3,1006.7,5.4,12
08-Aug-00,16.95,1.8,1001.2,5.4,11
09-Aug-00,17.4,0.5,996.8,12.5,19
10-Aug-00,16.1,0,999.2,7.1,11
11-Aug-00,15.55,0,995,6,10
12-Aug-00,17.95,1.6,990.9,5.6,12
13-Aug-00,16.1,2.6,990.5,4.9,9
14-Aug-00,15.75,0.4,993.8,8.8,16
15-Aug-00,15.7,0.2,996.7,9.3,17
16-Aug-00,15,0.8,992,9.6,15
17-Aug-00,14.2,3.6,990.3,7,14
18-Aug-00,12.95,0,990.5,4.4,12
19-Aug-00,13.25,4.2,992.7,5.3,11
20-Aug-00,12.5,2.8,994.1,3.8,10
21-Aug-00,13,4.8,992.3,5,11
22-Aug-00,14.25,3.9,995.9,15.4,23
23-Aug-00,17.8,0,1002.1,12.4,18
24-Aug-00,17.55,0,1003.8,8.3,11
25-Aug-00,16,0,995.8,7.2,17
26-Aug-00,15.8,0,990.6,8.3,19
27-Aug-00,14.6,1.4,995.7,7.2,14
28-Aug-00,14.5,0,998.6,4.2,8
29-Aug-00,14.85,0,1000.1,7.2,14
30-Aug-00,16.05,0,997.5,5.3,12
31-Aug-00,15.25,6.6,988.6,12.3,17
01-Sep-00,15.6,4.8,984.1,13,24
02-Sep-00,16.2,0.5,994.2,7.7,11
03-Sep-00,15.3,0,1000.6,4.4,7
04-Sep-00,14.35,4.6,1000.4,8.6,15
05-Sep-00,15.25,0.4,996.2,7.6,18
06-Sep-00,14.75,2.3,993.1,10.1,18
07-Sep-00,15.75,0.4,993.7,11,20
08-Sep-00,15,0,999,5.3,10
09-Sep-00,14.4,2.7,1001.5,6.2,13
10-Sep-00,18.15,0,998,6.9,10
11-Sep-00,17.2,0,992.8,7.4,12
12-Sep-00,14.5,0,994.5,6.5,12
13-Sep-00,13.2,3.8,992,6.2,15
14-Sep-00,12.9,2,991.5,4.5,11
15-Sep-00,13.3,0.2,993.1,10.5,19
16-Sep-00,13,0.1,997.2,5.3,10
17-Sep-00,12.7,13.2,988.5,8.2,18
18-Sep-00,11.1,1.4,979.9,4.3,11
19-Sep-00,10.55,0,978.3,5.1,13
20-Sep-00,10.15,6.1,980.7,7.9,13
21-Sep-00,14.2,9.6,982.2,9.7,17
22-Sep-00,13.55,0,990.8,8.9,16
23-Sep-00,13.7,17.6,988.2,11.1,22
24-Sep-00,12.45,0.1,990.7,3.8,10
25-Sep-00,12.3,4.6,992,8.5,19
26-Sep-00,13.35,2.7,990.7,8.3,15
27-Sep-00,12.5,20.1,983.3,12.1,24
28-Sep-00,10.3,11.9,969.8,9.8,20
29-Sep-00,12.55,0.4,973.9,11.2,20
30-Sep-00,12.5,0,985.2,9.6,17
01-Oct-00,11.65,4.6,981.6,13.4,23
02-Oct-00,11.85,4.7,988.9,14,27
03-Oct-00,11.45,3.8,982.8,20.3,34
04-Oct-00,10,5.7,995.1,9.5,21
05-Oct-00,9.8,0,1001.9,8,16
06-Oct-00,10.2,0,1007.3,5.4,10
07-Oct-00,11.8,0.3,1001,8.5,16
08-Oct-00,10,0.8,995.2,7.5,15
09-Oct-00,9.1,12.7,983.5,14.9,25
10-Oct-00,6.05,12,964.2,10.9,20
11-Oct-00,8.75,1.6,958.1,12.6,19
12-Oct-00,10.65,0,976.3,14.3,24
13-Oct-00,9.1,1.5,991.2,9,16
14-Oct-00,12.25,3.2,991.2,6.1,11
15-Oct-00,10.75,1.3,989.4,8.5,19
16-Oct-00,9.3,2,990.5,9.3,19
17-Oct-00,9.5,24,991,13.6,23
18-Oct-00,10,1.6,990.7,11.4,22
19-Oct-00,8.65,11.6,988.4,11.3,30
20-Oct-00,8.15,0.2,989.4,7.3,19
21-Oct-00,7.6,0,1000.1,5.2,10
22-Oct-00,9.95,17.9,994.2,15.6,23
23-Oct-00,11,0.6,993.7,12.2,19
24-Oct-00,10.35,5.5,990.3,13.8,26
25-Oct-00,9.2,0.1,988.4,12.8,23
26-Oct-00,9.15,15.3,990.8,11.1,23
27-Oct-00,10.9,3.6,986.2,11.3,25
28-Oct-00,9.15,5.2,975.5,15.4,27
29-Oct-00,6.65,25.3,968.9,9.9,16
30-Oct-00,6.65,18.2,960.2,16.5,24
31-Oct-00,7.2,0.6,971.7,14.5,24
01-Nov-00,6.65,1.9,971.3,10.8,19
02-Nov-00,5.8,5.5,967,11,22
03-Nov-00,6.4,0.3,978.5,9.7,17
